date,z1_mixed,z2_rates,z3_inflation,z1_mixed_s,z2_rates_s,z3_inflation_s,hmm_state,regime,regime_gate,composite_score
2006-05-09,0.2158825238677107,-0.05040907217264771,-1.4217438365033601,1.4286971658305283,0.35345943905395516,-0.5749272064561076,0,Neutral,0.5,
2006-05-10,1.127729653521008,0.027915764969666662,-1.75549984036414,1.5499786300268101,0.3938462901766155,-0.4902455434513824,0,Neutral,0.5,
2006-05-11,4.488339341001467,2.361970012121697,-1.3453112101862217,1.692372543048382,0.4525296675596232,-0.3423011656010193,0,Neutral,0.5,
2006-05-12,3.9267501274744085,3.012176668758101,0.7311588973883337,1.6949681161722996,0.41574102771452726,-0.14420628552139603,0,Neutral,0.5,
2006-05-15,-0.22845633876107774,-1.0224122539823213,3.527913913221785,1.5859745887311116,0.2491306058172526,0.010120335412740628,3,Bear,0.0,
2006-05-16,1.044415155784826,-2.352957090446781,-0.6769345222899683,1.5677026076645333,0.14609732690995664,-0.011442722543574882,3,Bear,0.0,
2006-05-17,5.417005943605456,3.170568430887878,0.12408045682126029,1.5755949991919402,0.16801676887049755,0.00026880948742928623,3,Bear,0.0,
2006-05-18,2.9698878638375357,-2.939807931331522,-0.4892865721401046,1.3914168434986716,0.039808627730169605,0.005789759151741902,3,Bear,0.0,
2006-05-19,-1.0886128591234776,0.1010833487556455,1.3760099590253232,1.1283151367884596,0.060581314542926125,0.036064525380646834,3,Bear,0.0,
2006-05-22,1.9427183696194852,0.02226652963404783,-0.5647414314877666,0.9760598298738444,0.07932889964504668,-0.0006579800726820226,3,Bear,0.0,
2006-05-23,1.9006850459992322,0.7293974686400424,-1.718828939058203,0.7754715959719471,0.10092960324771716,-0.009176312955256671,3,Bear,0.0,
2006-05-24,-0.8400538724647222,-0.6479276640502282,2.56694173244903,0.5186226895686855,0.09110691358077139,0.06778798546731599,3,Bear,0.0,
2006-05-25,-4.047104830721837,0.3461899072796877,-1.1114382877043039,0.3297076112670942,0.1182359527953756,0.019794596540802956,3,Bear,0.0,
2006-05-26,-1.340292955406219,-0.36319309957705653,0.14304114685781552,0.35963315506494953,0.1339672942857642,0.02836285182654527,3,Bear,0.0,
2006-05-30,5.086257801597033,2.0878600250966324,-1.2193973031013339,0.4745550043863633,0.17455665546929383,0.031197192360724074,3,Bear,0.0,
2006-05-31,-2.6429405518814852,1.5846087675778615,0.47841388557495207,0.3588917138472436,0.11948084817145654,0.09656125766800577,3,Bear,0.0,
2006-06-01,-3.0421775445162225,-1.726317466913344,2.1178461650064255,0.3933200365945604,-0.008851355096700902,0.1428326915799401,3,Bear,0.0,
2006-06-02,0.24568781521417057,-3.7745419227766304,-1.8899627375683516,0.5995232383974163,-0.05131025277402623,0.09035345182055013,3,Bear,0.0,
2006-06-05,5.14689071436457,2.283627402345477,-0.2656978806521477,0.8234182113594343,0.09239243304877859,0.13689002153060525,3,Bear,0.0,
2006-06-06,0.6254535254856001,-0.785975204185005,0.3142348869589055,0.8311395591711955,0.12653337040674853,0.20355598634979805,3,Bear,0.0,
2006-06-07,2.0382757661140882,1.068265195303552,1.58125654429685,0.8491452086672366,0.20629973649430614,0.26468800613853544,3,Bear,0.0,
2006-06-08,0.09110843043295573,-0.6599556709116976,0.3542171776954299,0.8076943302909352,0.24296782964140143,0.25999159901935714,3,Bear,0.0,
2006-06-09,1.761554411224109,-0.5997899771605529,-0.41093364938947535,0.8020727469075327,0.32478209781615175,0.2505839129663752,3,Bear,0.0,
2006-06-12,4.082618946802622,1.4668027243421493,0.27133327183310546,0.7484770803083014,0.4528249697397372,0.2742521050311858,0,Neutral,0.5,
2006-06-13,2.8989141752826915,0.5505622499998275,3.109710481236977,0.5281743203843541,0.5301689539332021,0.2980662387559004,0,Neutral,0.5,
2006-06-14,-2.2911647415603085,2.6864784451957293,-0.4308849224501319,0.18933456771548962,0.6064932733233357,0.1812981603565611,0,Neutral,0.5,
2006-06-15,-5.657523123240362,0.051815995924850186,-0.4029591681731052,-0.025480219489584566,0.5788183341198497,0.09513923609755659,0,Neutral,0.5,
2006-06-16,0.9741337706076542,0.8715526533561948,-0.3387296942558054,0.04130713849288006,0.5774935118261137,0.03388523205208513,0,Neutral,0.5,
2006-06-19,2.4650274710311773,1.352930594389836,1.234893475092546,0.06145316486960595,0.5614657324558737,-0.008738025677991812,0,Neutral,0.5,
2006-06-20,-0.18328795861505165,0.3060853187980511,-0.02506873642709678,-0.038579524061746695,0.5058647099889356,-0.11354285844659567,0,Neutral,0.5,
2006-06-21,-2.584300383227699,-0.23477519816406878,-0.8876370923573732,-0.1313767912654341,0.4602526570815417,-0.22277139731617443,0,Neutral,0.5,
2006-06-22,1.063562729641629,2.362237522716945,-0.7422672153962387,-0.1015278788710083,0.4493919969364283,-0.29875665143369323,0,Neutral,0.5,
2006-06-23,-0.016122749643087308,0.8770701842330535,-0.5912677913531128,-0.12993349690221434,0.34288906050228907,-0.3525663773530848,0,Neutral,0.5,
2006-06-26,-1.2039779692717731,0.2561481446141626,-0.7238763535388536,-0.16402965229637673,0.20967706788161167,-0.3944410325724749,2,Strong Bull,1.0,
2006-06-27,3.174754232317394,0.29000982338756154,-0.8897168850849984,-0.1461283918417693,0.07414152142430663,-0.4198439217435461,2,Strong Bull,1.0,
2006-06-28,-1.7154155965341902,1.5103234429963746,-0.0997423467656718,-0.2942712625951199,-0.07218744013116096,-0.4217531627475447,2,Strong Bull,1.0,
2006-06-29,-5.451237382453874,-3.58784756645285,-0.6150504815804915,-0.37135691665151704,-0.2976419458430054,-0.4397629445506369,2,Strong Bull,1.0,
2006-06-30,0.8444544025358215,-3.0468817796532406,-0.9868371424586911,-0.1944485474177965,-0.3585861705243577,-0.4490083495022364,1,Mild Bull,1.0,
2006-07-03,-1.7198169720199608,0.09197594143300131,-0.23853049573373675,-0.0694853256817567,-0.28511561474926583,-0.43136231480601317,1,Mild Bull,1.0,
2006-07-05,1.7736619198484491,3.579232608359829,-1.703678333313592,0.13799447837119327,-0.23049963678328733,-0.4233578710634037,3,Bear,0.0,
2006-07-06,-0.3030625456425691,-2.4502415976475693,0.4059444098161303,0.2636909103502803,-0.3663702710744646,-0.3513374042082849,3,Bear,0.0,
2006-07-07,2.657436640619783,-1.4544365681486404,0.8122904269613952,0.41772501512900995,-0.39804733903698664,-0.3171810280543868,3,Bear,0.0,
2006-07-10,-0.02331699659700413,-0.3291668926075655,0.42458916495986654,0.45977353863320086,-0.37690494554392595,-0.3394982246512778,3,Bear,0.0,
2006-07-11,-1.155686911703369,-1.2390372073381795,-1.1624589048554472,0.5259765888989021,-0.35814945469768333,-0.40001979072872607,3,Bear,0.0,
2006-07-12,2.9939158794607525,0.19261357507652396,-2.413883162291859,0.6762628141947169,-0.2953495762194159,-0.4224194010998383,3,Bear,0.0,
2006-07-13,3.951687023588973,0.06187539572565169,-2.9279120852929665,0.7106663862272299,-0.25694785530594544,-0.34524582341134946,3,Bear,0.0,
2006-07-14,1.9917689239189755,0.1733682590795912,-1.0526809725979465,0.5830189263916558,-0.23448729694405482,-0.13893893262877977,3,Bear,0.0,
2006-07-17,0.6550628100081477,0.05173331994497921,3.126345200543624,0.3849339666797156,-0.2324195163833465,0.11305506015224842,3,Bear,0.0,
2006-07-18,-1.2461986843288255,2.7307064819652003,1.371833502635293,0.17334256480135368,-0.2445593776390545,0.21438454591370776,1,Mild Bull,1.0,
2006-07-19,-3.7913864897757907,-4.131869466932634,1.0647841526827893,0.03272822537950082,-0.40546253187497516,0.2578415838390878,1,Mild Bull,1.0,
2006-07-20,3.2704909113379794,-0.6073964173716156,1.5346512404944566,0.08331962171541252,-0.380045339358013,0.26095149332228273,1,Mild Bull,1.0,
2006-07-21,1.7611534658272157,1.0439068082083278,0.15243287835230765,-0.02544754642980407,-0.3432605929403707,0.200376415446869,1,Mild Bull,1.0,
2006-07-24,-4.373867969850427,-0.5858592754514234,-0.0066494416248691415,-0.22354476518787164,-0.3758342165801633,0.1421985144261833,1,Mild Bull,1.0,
