ticker,final_score,trade_action,raw_score,options_score,ivp,vrp,ivp_score,vrp_score,phi_score,psi_score,si_avoidance_score,put_skew_penalty,scoring_date,signal_version,regime,regime_gate
FTRE,0.0,AVOID,67.198,67.198,88.13559322033898,11.54942992608686,89.29,34.06,88.13559322033898,11.54942992608686,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
FULC,0.0,AVOID,31.106,31.106,35.59322033898305,-0.4792091814701109,33.93,26.87,35.59322033898305,-0.4792091814701109,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GANX,0.0,AVOID,4.228,4.228,0.0,-27.740859064921665,0.0,10.57,0.0,-27.740859064921665,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GENB,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GERN,0.0,AVOID,68.9,68.9,86.4406779661017,23.155018548639305,87.5,41.0,86.4406779661017,23.155018548639305,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GHRS,0.0,AVOID,54.154,54.154,49.15254237288136,60.07747772303695,48.21,63.07,49.15254237288136,60.07747772303695,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GILD,0.0,AVOID,32.506,32.506,40.67796610169492,-8.076117811239389,39.29,22.33,40.67796610169492,-8.076117811239389,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GLPG,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GLSI,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GLTO,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GLUE,0.0,AVOID,7.852,7.852,0.0,-12.5804733579851,0.0,19.63,0.0,-12.5804733579851,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GMAB,0.0,AVOID,39.956,39.956,45.76271186440678,9.656047093869525,44.64,32.93,45.76271186440678,9.656047093869525,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GOSS,0.0,AVOID,17.142,17.142,30.508474576271187,-459.6671978409481,28.57,0.0,30.508474576271187,-459.6671978409481,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GPCR,0.0,AVOID,16.292,16.292,8.47457627118644,9.25787557078764,5.36,32.69,8.47457627118644,9.25787557078764,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GRAL,0.0,AVOID,0.0,0.0,1.694915254237288,-199.09623628669263,0.0,0.0,1.694915254237288,-199.09623628669263,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GRFS,0.0,AVOID,82.52,82.52,98.30508474576273,48.75872424872178,100.0,56.3,98.30508474576273,48.75872424872178,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
GSK,0.0,AVOID,21.184,21.184,20.33898305084746,-1.6553349537357924,17.86,26.17,20.33898305084746,-1.6553349537357924,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HALO,0.0,AVOID,9.89,9.89,6.779661016949152,-13.030837919741735,3.57,19.37,6.779661016949152,-13.030837919741735,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HELP,0.0,AVOID,54.316,54.316,87.8048780487805,-41.44009599523869,88.94,2.38,87.8048780487805,-41.44009599523869,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HRMY,0.0,AVOID,32.01,32.01,47.45762711864407,-28.06893928774791,46.43,10.38,47.45762711864407,-28.06893928774791,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HROW,0.0,AVOID,16.074,16.074,28.8135593220339,-59.53903616095576,26.79,0.0,28.8135593220339,-59.53903616095576,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HRTX,0.0,AVOID,100.0,100.0,100.0,218.3902256968433,100.0,100.0,100.0,218.3902256968433,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
HUMA,0.0,AVOID,74.39,74.39,89.83050847457628,37.15995286521192,91.07,49.37,89.83050847457628,37.15995286521192,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IBRX,0.0,AVOID,42.858,42.858,71.1864406779661,-49.38732148570378,71.43,0.0,71.1864406779661,-49.38732148570378,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IDXX,0.0,AVOID,40.08,40.08,50.84745762711864,-3.275182523971744,50.0,25.2,50.84745762711864,-3.275182523971744,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IDYA,0.0,AVOID,87.334,87.334,88.13559322033898,95.7645434027694,89.29,84.4,88.13559322033898,95.7645434027694,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IKT,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ILMN,0.0,AVOID,44.398,44.398,59.32203389830508,-7.613715854880596,58.93,22.6,59.32203389830508,-7.613715854880596,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMCR,0.0,AVOID,55.274,55.274,66.10169491525424,19.94236316337524,66.07,39.08,66.10169491525424,19.94236316337524,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMMX,0.0,AVOID,57.514,57.514,61.01694915254237,42.76513048649983,60.71,52.72,61.01694915254237,42.76513048649983,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMNM,0.0,AVOID,73.622,73.622,83.05084745762711,51.856965769904185,83.93,58.16,83.05084745762711,51.856965769904185,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMRX,0.0,AVOID,35.94,35.94,27.11864406779661,42.151672581273246,25.0,52.35,27.11864406779661,42.151672581273246,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMTX,0.0,AVOID,72.026,72.026,88.13559322033898,31.747601890811357,89.29,46.13,88.13559322033898,31.747601890811357,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMUX,0.0,AVOID,58.38,58.38,57.6271186440678,55.343176710506,57.14,60.24,57.6271186440678,55.343176710506,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IMVT,0.0,AVOID,72.338,72.338,88.13559322033898,33.052606137588604,89.29,46.91,88.13559322033898,33.052606137588604,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INBX,0.0,AVOID,55.368,55.368,55.932203389830505,47.2076091350182,55.36,55.38,55.932203389830505,47.2076091350182,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INCY,0.0,AVOID,27.836,27.836,32.20338983050847,-5.19529150370866,30.36,24.05,32.20338983050847,-5.19529150370866,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INDV,0.0,AVOID,24.58,24.58,20.33898305084746,12.56170385285258,17.86,34.66,20.33898305084746,12.56170385285258,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INO,0.0,AVOID,50.28,50.28,45.76271186440678,52.833165121412655,44.64,58.74,45.76271186440678,52.833165121412655,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INSM,0.0,AVOID,31.5,31.5,33.89830508474576,5.661221272515164,32.14,30.54,33.89830508474576,5.661221272515164,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
INVA,0.0,AVOID,26.094,26.094,28.8135593220339,-3.5261400167442183,26.79,25.05,28.8135593220339,-3.5261400167442183,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IONS,0.0,AVOID,74.018,74.018,96.61016949152544,17.69076211453605,98.21,37.73,96.61016949152544,17.69076211453605,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IOVA,0.0,AVOID,0.0,0.0,3.389830508474576,-47.61235180141976,0.0,0.0,3.389830508474576,-47.61235180141976,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IPSC,0.0,AVOID,9.642,9.642,5.084745762711865,-9.59570735137909,1.79,21.42,5.084745762711865,-9.59570735137909,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IRD,0.0,AVOID,10.232,10.232,3.389830508474576,-2.6316896873450446,0.0,25.58,3.389830508474576,-2.6316896873450446,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IRON,0.0,AVOID,13.926,13.926,25.42372881355932,-52.76454572570693,23.21,0.0,25.42372881355932,-52.76454572570693,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IRWD,0.0,AVOID,66.986,66.986,77.96610169491525,37.559914878524935,78.57,49.61,77.96610169491525,37.559914878524935,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IVA,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
IVVD,0.0,AVOID,40.772,40.772,33.89830508474576,44.428776258326565,32.14,53.72,33.89830508474576,44.428776258326565,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
JANX,0.0,AVOID,33.604,33.604,33.89830508474576,14.452273699577631,32.14,35.8,33.89830508474576,14.452273699577631,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
JAZZ,0.0,AVOID,39.19,39.19,54.23728813559322,-15.95022827361332,53.57,17.62,54.23728813559322,-15.95022827361332,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
JBIO,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
JNJ,0.0,AVOID,51.842,51.842,66.10169491525424,5.600570920853173,66.07,30.5,66.10169491525424,5.600570920853173,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KALV,0.0,AVOID,6.764,6.764,0.0,-17.13128292016655,0.0,16.91,0.0,-17.13128292016655,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KNSA,0.0,AVOID,19.506,19.506,16.94915254237288,0.2976384143467498,14.29,27.33,16.94915254237288,0.2976384143467498,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KOD,0.0,AVOID,78.566,78.566,84.7457627118644,68.06762988601135,85.71,67.85,84.7457627118644,68.06762988601135,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KPTI,0.0,AVOID,100.0,100.0,100.0,336.31106193203595,100.0,100.0,100.0,336.31106193203595,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KROS,0.0,AVOID,49.838,49.838,61.01694915254237,10.661315963587237,60.71,33.53,61.01694915254237,10.661315963587237,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KRRO,0.0,AVOID,78.686,78.686,76.27118644067797,90.96055765174556,76.79,81.53,76.27118644067797,90.96055765174556,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KRYS,0.0,AVOID,18.234,18.234,18.64406779661017,-9.50000670374255,16.07,21.48,18.64406779661017,-9.50000670374255,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KURA,0.0,AVOID,18.642,18.642,11.864406779661016,10.12457519927191,8.93,33.21,11.864406779661016,10.12457519927191,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KYMR,0.0,AVOID,73.976,73.976,91.52542372881356,30.92936688238389,92.86,45.65,91.52542372881356,30.92936688238389,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
KYTX,0.0,AVOID,90.196,90.196,100.0,80.8544490241613,100.0,75.49,100.0,80.8544490241613,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LAB,0.0,AVOID,80.508,80.508,79.66101694915254,89.62441295254165,80.36,80.73,79.66101694915254,89.62441295254165,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LBRX,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LCTX,0.0,AVOID,77.402,77.402,88.13559322033898,54.2221909921052,89.29,59.57,88.13559322033898,54.2221909921052,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LEGN,0.0,AVOID,75.302,75.302,94.91525423728814,27.530687846989416,96.43,43.61,94.91525423728814,27.530687846989416,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LENZ,0.0,AVOID,86.088,86.088,93.22033898305084,77.12371557770305,94.64,73.26,93.22033898305084,77.12371557770305,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LGND,0.0,AVOID,62.592,62.592,79.66101694915254,14.696948937692888,80.36,35.94,79.66101694915254,14.696948937692888,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LLY,0.0,AVOID,22.238,22.238,25.42372881355932,-10.67099146976826,23.21,20.78,25.42372881355932,-10.67099146976826,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LNTH,0.0,AVOID,62.566,62.566,71.1864406779661,36.99114640049919,71.43,49.27,71.1864406779661,36.99114640049919,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LQDA,0.0,AVOID,67.606,67.606,66.10169491525424,71.52424261346482,66.07,69.91,66.10169491525424,71.52424261346482,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LRMR,0.0,AVOID,25.716,25.716,44.06779661016949,-74.48461818634738,42.86,0.0,44.06779661016949,-74.48461818634738,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LXEO,0.0,AVOID,26.958,26.958,11.864406779661016,44.901261678604754,8.93,54.0,11.864406779661016,44.901261678604754,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LXRX,0.0,AVOID,75.836,75.836,79.66101694915254,70.0839963037568,80.36,69.05,79.66101694915254,70.0839963037568,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
LYEL,0.0,AVOID,68.488,68.488,81.35593220338984,34.88383266822953,82.14,48.01,81.35593220338984,34.88383266822953,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MANE,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MAZE,0.0,AVOID,100.0,100.0,100.0,154.68519735622633,100.0,100.0,100.0,154.68519735622633,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MBX,0.0,AVOID,31.006,31.006,28.8135593220339,17.016956534722524,26.79,37.33,28.8135593220339,17.016956534722524,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MDGL,0.0,AVOID,16.356,16.356,15.254237288135592,-8.382714570848997,12.5,22.14,15.254237288135592,-8.382714570848997,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MDWD,0.0,AVOID,14.73,14.73,6.779661016949152,7.210080696580512,3.57,31.47,6.779661016949152,7.210080696580512,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MDXG,0.0,AVOID,98.368,98.368,98.30508474576273,115.02171607251124,100.0,95.92,98.30508474576273,115.02171607251124,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MEDP,0.0,AVOID,11.274,11.274,18.64406779661017,-38.60566117907008,16.07,4.08,18.64406779661017,-38.60566117907008,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MESO,0.0,AVOID,74.688,74.688,91.52542372881356,33.91882665577872,92.86,47.43,91.52542372881356,33.91882665577872,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MGNX,0.0,AVOID,32.192,32.192,27.11864406779661,26.46769597813677,25.0,42.98,27.11864406779661,26.46769597813677,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MGTX,0.0,AVOID,25.338,25.338,16.94915254237288,24.676221410108084,14.29,41.91,16.94915254237288,24.676221410108084,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MIRM,0.0,AVOID,79.076,79.076,100.0,34.34355357087428,100.0,47.69,100.0,34.34355357087428,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MIST,0.0,AVOID,63.754,63.754,59.32203389830508,73.32470446948648,58.93,70.99,59.32203389830508,73.32470446948648,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MLTX,0.0,AVOID,17.402,17.402,6.779661016949152,18.389121088546048,3.57,38.15,6.779661016949152,18.389121088546048,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MLYS,0.0,AVOID,75.72,75.72,81.35593220338984,65.13540985464228,82.14,66.09,81.35593220338984,65.13540985464228,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MNKD,0.0,AVOID,62.79,62.79,96.61016949152544,-29.261112592349463,98.21,9.66,96.61016949152544,-29.261112592349463,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MNPR,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MPLT,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MRK,0.0,AVOID,37.958,37.958,47.45762711864407,-3.18428671579246,46.43,25.25,47.45762711864407,-3.18428671579246,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MRNA,0.0,AVOID,64.648,64.648,86.4406779661017,5.382384240696865,87.5,30.37,86.4406779661017,5.382384240696865,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MRVI,0.0,AVOID,57.698,57.698,54.23728813559322,61.446475770851634,53.57,63.89,54.23728813559322,61.446475770851634,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
MYGN,0.0,AVOID,16.878,16.878,13.559322033898304,-1.7143696325866458,10.71,26.13,13.559322033898304,-1.7143696325866458,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NAGE,0.0,AVOID,68.568,68.568,74.57627118644068,53.13038091182834,75.0,58.92,74.57627118644068,53.13038091182834,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NAMS,0.0,AVOID,39.542,39.542,42.3728813559322,16.89080766698298,41.07,37.25,42.3728813559322,16.89080766698298,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NATR,0.0,AVOID,86.806,86.806,94.91525423728814,75.63382999608875,96.43,72.37,94.91525423728814,75.63382999608875,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NBIX,0.0,AVOID,77.596,77.596,98.30508474576273,28.162694915890427,100.0,43.99,98.30508474576273,28.162694915890427,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NBP,0.0,AVOID,47.092,47.092,44.06779661016949,43.96515228899752,42.86,53.44,44.06779661016949,43.96515228899752,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NEOG,0.0,AVOID,39.62,39.62,38.983050847457626,26.176579540451428,37.5,42.8,38.983050847457626,26.176579540451428,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NGNE,0.0,AVOID,100.0,100.0,100.0,170.88120529594875,100.0,100.0,100.0,170.88120529594875,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NKTR,0.0,AVOID,0.0,0.0,3.389830508474576,-94.56582706929998,0.0,0.0,3.389830508474576,-94.56582706929998,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NKTX,0.0,AVOID,34.416,34.416,33.89830508474576,17.85960705006424,32.14,37.83,33.89830508474576,17.85960705006424,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NMRA,0.0,AVOID,75.002,75.002,84.7457627118644,53.167529730930426,85.71,58.94,84.7457627118644,53.167529730930426,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NNNN,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NRIX,0.0,AVOID,16.776,16.776,3.389830508474576,24.736498596870696,0.0,41.94,3.389830508474576,24.736498596870696,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NTLA,0.0,AVOID,18.036,18.036,20.33898305084746,-14.809995753048211,17.86,18.3,20.33898305084746,-14.809995753048211,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NTRA,0.0,AVOID,68.974,68.974,88.13559322033898,18.98274172979739,89.29,38.5,88.13559322033898,18.98274172979739,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NUVB,0.0,AVOID,47.834,47.834,71.1864406779661,-24.61241000992517,71.43,12.44,71.1864406779661,-24.61241000992517,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NUVL,0.0,AVOID,53.41,53.41,64.40677966101694,16.614564263277426,64.29,37.09,64.40677966101694,16.614564263277426,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NVAX,0.0,AVOID,11.814,11.814,16.94915254237288,-31.877352109905225,14.29,8.1,16.94915254237288,-31.877352109905225,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NVCR,0.0,AVOID,54.116,54.116,79.66101694915254,-20.753599896395546,80.36,14.75,79.66101694915254,-20.753599896395546,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NVO,0.0,AVOID,14.026,14.026,25.42372881355932,-45.01238713173807,23.21,0.25,25.42372881355932,-45.01238713173807,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
NVS,0.0,AVOID,9.7,9.7,0.0,-4.860132493497167,0.0,24.25,0.0,-4.860132493497167,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OCGN,0.0,AVOID,83.35,83.35,96.61016949152544,56.72106137084896,98.21,61.06,96.61016949152544,56.72106137084896,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OCS,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OCUL,0.0,AVOID,0.0,0.0,0.0,-61.40261043252339,0.0,0.0,0.0,-61.40261043252339,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OGI,0.0,AVOID,38.228,38.228,44.06779661016949,6.901788108265549,42.86,31.28,44.06779661016949,6.901788108265549,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OGN,0.0,AVOID,61.514,61.514,77.96610169491525,14.683676363873817,78.57,35.93,77.96610169491525,14.683676363873817,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OLMA,0.0,AVOID,98.926,98.926,96.61016949152544,137.79586976575507,98.21,100.0,96.61016949152544,137.79586976575507,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OMER,0.0,AVOID,54.132,54.132,57.6271186440678,37.570661289100144,57.14,49.62,57.6271186440678,37.570661289100144,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ONC,0.0,AVOID,21.332,21.332,22.033898305084744,-5.501014059349707,19.64,23.87,22.033898305084744,-5.501014059349707,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ONCY,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OPK,0.0,AVOID,74.146,74.146,77.96610169491525,67.51083408002555,78.57,67.51,77.96610169491525,67.51083408002555,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ORGO,0.0,AVOID,100.0,100.0,98.30508474576273,243.63694339849863,100.0,100.0,98.30508474576273,243.63694339849863,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ORIC,0.0,AVOID,28.552,28.552,22.033898305084744,24.698091042035585,19.64,41.92,22.033898305084744,24.698091042035585,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ORKA,0.0,AVOID,34.402,34.402,25.42372881355932,40.20459555345348,23.21,51.19,25.42372881355932,40.20459555345348,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
OVID,0.0,AVOID,34.076,34.076,27.11864406779661,34.34395498114412,25.0,47.69,27.11864406779661,34.34395498114412,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PACB,0.0,AVOID,61.186,61.186,71.1864406779661,31.227608926826704,71.43,45.82,71.1864406779661,31.227608926826704,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PAHC,0.0,AVOID,77.288,77.288,100.0,26.87537994855822,100.0,43.22,100.0,26.87537994855822,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PALI,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PBH,0.0,AVOID,18.564,18.564,15.254237288135592,0.84942766931524,12.5,27.66,15.254237288135592,0.84942766931524,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PBYI,0.0,AVOID,41.4,41.4,67.79661016949152,-42.56478741215241,67.86,1.71,67.79661016949152,-42.56478741215241,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PCRX,0.0,AVOID,57.74,57.74,67.79661016949152,25.7641485048348,67.86,42.56,67.79661016949152,25.7641485048348,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PCVX,0.0,AVOID,55.004,55.004,67.79661016949152,14.33198629911398,67.86,35.72,67.79661016949152,14.33198629911398,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PEPG,0.0,AVOID,70.488,70.488,74.57627118644068,61.166314755955256,75.0,63.72,74.57627118644068,61.166314755955256,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PFE,0.0,AVOID,35.23,35.23,40.67796610169492,3.3211604794668403,39.29,29.14,40.67796610169492,3.3211604794668403,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PGEN,0.0,AVOID,61.91,61.91,77.96610169491525,16.334164473293868,78.57,36.92,77.96610169491525,16.334164473293868,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PHAT,0.0,AVOID,100.0,100.0,100.0,490.6878759240262,100.0,100.0,100.0,490.6878759240262,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PHVS,0.0,AVOID,57.498,57.498,50.0,71.8023206616516,49.11,70.08,50.0,71.8023206616516,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PLX,0.0,AVOID,8.718,8.718,5.084745762711865,-13.459309820624055,1.79,19.11,5.084745762711865,-13.459309820624055,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PRAX,0.0,AVOID,20.428,20.428,10.16949152542373,22.082379720176625,7.14,40.36,10.16949152542373,22.082379720176625,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PRGO,0.0,AVOID,80.268,80.268,98.30508474576273,39.33873319134664,100.0,50.67,98.30508474576273,39.33873319134664,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PRME,0.0,AVOID,8.982,8.982,5.084745762711865,-12.358146661750196,1.79,19.77,5.084745762711865,-12.358146661750196,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PROK,0.0,AVOID,34.742,34.742,28.8135593220339,32.638664721483394,26.79,46.67,28.8135593220339,32.638664721483394,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PRTA,0.0,AVOID,68.294,68.294,84.7457627118644,25.116795900289247,85.71,42.17,84.7457627118644,25.116795900289247,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PSNL,0.0,AVOID,85.378,85.378,96.61016949152544,65.18813689455057,98.21,66.13,96.61016949152544,65.18813689455057,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PTCT,0.0,AVOID,63.24,63.24,74.57627118644068,30.86174056501197,75.0,45.6,74.57627118644068,30.86174056501197,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PTGX,0.0,AVOID,75.486,75.486,96.61016949152544,23.82423020575364,98.21,41.4,96.61016949152544,23.82423020575364,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
PVLA,0.0,AVOID,7.5,7.5,15.254237288135592,-63.788453136425815,12.5,0.0,15.254237288135592,-63.788453136425815,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
QDEL,0.0,AVOID,28.456,28.456,38.983050847457626,-20.5161249861524,37.5,14.89,38.983050847457626,-20.5161249861524,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
QGEN,0.0,AVOID,53.366,53.366,61.01694915254237,25.415550577518523,60.71,42.35,61.01694915254237,25.415550577518523,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
QSI,0.0,AVOID,19.796,19.796,10.16949152542373,19.442799536381827,7.14,38.78,10.16949152542373,19.442799536381827,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
