ticker,company_name,exchange,gics_sub_industry,gics_name,market_cap,addv_usd,mcap_tier,in_xbi,in_ibb,source,universe_date
UTHR,United Therapeutics Corporation,NASDAQ,35202010,Pharmaceuticals,20984477696.0,252321668.13253582,large_cap,True,True,EDGAR,2026-03-19
ROIV,Roivant Sciences Ltd.,NASDAQ,35202010,Pharmaceuticals,20622927872.0,187565484.77333096,large_cap,True,True,EDGAR,2026-03-19
MRNA,"Moderna, Inc.",NASDAQ,35201010,Biotechnology,20592142336.0,494473021.7004059,large_cap,True,True,EDGAR,2026-03-19
EXAS,Exact Sciences Corporation,NASDAQ,35203010,Life Science Tools & Services,19756929024.0,236471045.88731894,large_cap,True,False,ETF,2026-03-19
RVMD,"Revolution Medicines, Inc.",NASDAQ,35201010,Biotechnology,19510169600.0,212491326.66563517,large_cap,True,True,EDGAR,2026-03-19
INCY,Incyte Corporation,NASDAQ,35201010,Biotechnology,19093448704.0,183252051.47423682,large_cap,True,True,ETF,2026-03-19
ILMN,"Illumina, Inc.",NASDAQ,35203010,Life Science Tools & Services,19054397440.0,273803207.12358654,large_cap,False,True,ETF,2026-03-19
GMAB,Genmab A/S,NASDAQ,35202010,Pharmaceuticals,16661348352.0,47305626.69097773,large_cap,False,True,EDGAR,2026-03-19
ASND,Ascendis Pharma A/S,NASDAQ,35202010,Pharmaceuticals,14784086016.0,175406548.41808572,large_cap,False,True,EDGAR,2026-03-19
MEDP,"Medpace Holdings, Inc.",NASDAQ,35203010,Life Science Tools & Services,13355948032.0,202709041.2612427,large_cap,False,True,ETF,2026-03-19
NBIX,"Neurocrine Biosciences, Inc.",NASDAQ,35201010,Biotechnology,12839497728.0,155091484.48001608,large_cap,True,True,EDGAR,2026-03-19
BBIO,"BridgeBio Pharma, Inc.",NASDAQ,35202010,Pharmaceuticals,12738728960.0,227296726.97690555,large_cap,True,True,EDGAR,2026-03-19
IONS,"Ionis Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,12242380800.0,184803865.20057932,large_cap,True,True,EDGAR,2026-03-19
BMRN,BioMarin Pharmaceutical Inc.,NASDAQ,35202010,Pharmaceuticals,11777883136.0,139453854.9352997,large_cap,True,True,EDGAR,2026-03-19
SMMT,Summit Therapeutics Inc.,NASDAQ,35202010,Pharmaceuticals,11754649600.0,34566064.47007809,large_cap,True,True,EDGAR,2026-03-19
EXEL,"Exelixis, Inc.",NASDAQ,35201010,Biotechnology,11145422848.0,129720965.92762998,large_cap,True,True,EDGAR,2026-03-19
MDGL,"Madrigal Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,9864477696.0,163638543.92918295,mid_cap,True,True,EDGAR,2026-03-19
TEM,"Tempus AI, Inc.",NASDAQ,,,9342712832.0,301966664.2348531,mid_cap,False,True,ETF,2026-03-19
IBRX,"ImmunityBio, Inc.",NASDAQ,35201010,Biotechnology,8893163520.0,295057725.5638798,mid_cap,True,True,EDGAR,2026-03-19
ABVX,Abivax SA,NASDAQ,35202010,Pharmaceuticals,8662010880.0,104763987.44241409,mid_cap,False,True,EDGAR,2026-03-19
PRAX,"Praxis Precision Medicines, Inc",NASDAQ,35202010,Pharmaceuticals,8628745216.0,128680631.89235942,mid_cap,True,True,EDGAR,2026-03-19
PCVX,"Vaxcyte, Inc.",NASDAQ,35201010,Biotechnology,8597662720.0,72700561.88551179,mid_cap,True,True,EDGAR,2026-03-19
CRL,Charles River Laboratories Inte,NYSE,35203010,Life Science Tools & Services,8589857280.0,207049735.70373434,mid_cap,False,True,ETF,2026-03-19
TECH,Bio-Techne Corp,NASDAQ,35201010,Biotechnology,8446913536.0,147792387.46245867,mid_cap,False,True,EDGAR,2026-03-19
ARWR,"Arrowhead Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,8366923264.0,202372377.81933442,mid_cap,True,True,EDGAR,2026-03-19
AXSM,"Axsome Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,8316501504.0,98982139.54951376,mid_cap,False,True,EDGAR,2026-03-19
HALO,"Halozyme Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,7946084864.0,138194645.51827875,mid_cap,True,True,EDGAR,2026-03-19
NUVL,"Nuvalent, Inc.",NASDAQ,35202010,Pharmaceuticals,7801165312.0,52130345.52948761,mid_cap,True,True,EDGAR,2026-03-19
KRYS,"Krystal Biotech, Inc.",NASDAQ,35201010,Biotechnology,7434037760.0,77635309.34090169,mid_cap,True,True,EDGAR,2026-03-19
CYTK,"Cytokinetics, Incorporated",NASDAQ,35202010,Pharmaceuticals,7390303744.0,126590239.9131171,mid_cap,True,True,EDGAR,2026-03-19
GRFS,"Grifols, S.A.",NASDAQ,35202010,Pharmaceuticals,7067492864.0,6350091.116240915,mid_cap,False,True,EDGAR,2026-03-19
KYMR,"Kymera Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,6779992064.0,67235166.10987702,mid_cap,True,True,EDGAR,2026-03-19
RGEN,Repligen Corporation,NASDAQ,35201010,Biotechnology,6766211584.0,120898391.64853516,mid_cap,False,True,EDGAR,2026-03-19
ACLX,"Arcellx, Inc.",NASDAQ,35201010,Biotechnology,6691845120.0,373661814.0005582,mid_cap,True,True,EDGAR,2026-03-19
RYTM,"Rhythm Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,6391821312.0,79052014.12953745,mid_cap,True,True,EDGAR,2026-03-19
COGT,"Cogent Biosciences, Inc.",NASDAQ,35202010,Pharmaceuticals,6012729856.0,64991595.728590645,mid_cap,True,True,EDGAR,2026-03-19
PTGX,"Protagonist Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,5869763584.0,61122911.48208618,mid_cap,True,True,EDGAR,2026-03-19
BRKR,Bruker Corporation,NASDAQ,,,5583401984.0,93525341.74950917,mid_cap,False,True,ETF,2026-03-19
IMVT,"Immunovant, Inc.",NASDAQ,35201010,Biotechnology,5412938240.0,33527405.653433926,mid_cap,True,True,EDGAR,2026-03-19
CRSP,CRISPR Therapeutics AG,NASDAQ,35201010,Biotechnology,5375657472.0,111621644.84129308,mid_cap,True,True,EDGAR,2026-03-19
CELC,Celcuity Inc.,NASDAQ,35201010,Biotechnology,5321195008.0,72424096.43716939,mid_cap,True,False,ETF,2026-03-19
CAI,"Caris Life Sciences, Inc.",NASDAQ,35201010,Biotechnology,5245111296.0,45361794.03433698,mid_cap,False,True,ETF,2026-03-19
MIRM,"Mirum Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,5211705344.0,74964399.35736592,mid_cap,True,True,EDGAR,2026-03-19
CGON,"CG Oncology, Inc.",NASDAQ,35201010,Biotechnology,5211340800.0,71174592.2001775,mid_cap,True,True,EDGAR,2026-03-19
PTCT,"PTC Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,5193286656.0,84041684.6207428,mid_cap,True,True,EDGAR,2026-03-19
APGE,"Apogee Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,4958340608.0,57547062.40782496,mid_cap,True,True,EDGAR,2026-03-19
ALKS,Alkermes plc,NASDAQ,35202010,Pharmaceuticals,4770354176.0,60302428.234564334,mid_cap,True,True,EDGAR,2026-03-19
ERAS,"Erasca, Inc.",NASDAQ,35202010,Pharmaceuticals,4769184768.0,58037638.18156903,mid_cap,True,True,EDGAR,2026-03-19
TERN,"Terns Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,4665028608.0,86198947.71665955,mid_cap,False,True,EDGAR,2026-03-19
TGTX,"TG Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,4658106368.0,53229073.91010005,mid_cap,True,False,EDGAR,2026-03-19
SRRK,Scholar Rock Holding Corporatio,NASDAQ,35201010,Biotechnology,4620937728.0,51432599.99765905,mid_cap,True,True,EDGAR,2026-03-19
FOLD,"Amicus Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,4501199872.0,70370576.79644251,mid_cap,True,True,EDGAR,2026-03-19
STVN,Stevanato Group S.p.A.,NYSE,,,4234287104.0,10210238.286988195,mid_cap,False,True,ETF,2026-03-19
GPCR,Structure Therapeutics Inc.,NASDAQ,35202010,Pharmaceuticals,4109179136.0,61740030.801386006,mid_cap,False,True,EDGAR,2026-03-19
CRNX,"Crinetics Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,3991366912.0,44435419.15459264,mid_cap,False,True,EDGAR,2026-03-19
VKTX,"Viking Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,3815602944.0,92449106.14014931,mid_cap,True,False,EDGAR,2026-03-19
CNTA,Centessa Pharmaceuticals plc,NASDAQ,35202010,Pharmaceuticals,3791395840.0,32158333.65222117,mid_cap,False,True,EDGAR,2026-03-19
ACAD,ACADIA Pharmaceuticals Inc.,NASDAQ,35202010,Pharmaceuticals,3766225920.0,42472366.902333066,mid_cap,True,True,EDGAR,2026-03-19
ADMA,ADMA Biologics Inc,NASDAQ,35201010,Biotechnology,3664078848.0,50067514.62527037,mid_cap,True,True,EDGAR,2026-03-19
LEGN,Legend Biotech Corporation,NASDAQ,35202010,Pharmaceuticals,3484168704.0,36804766.10242768,mid_cap,False,True,EDGAR,2026-03-19
NAMS,NewAmsterdam Pharma Company N.V,NASDAQ,35202010,Pharmaceuticals,3426267648.0,27795875.237909697,mid_cap,False,True,EDGAR,2026-03-19
ALMS,Alumis Inc.,NASDAQ,35202010,Pharmaceuticals,3346080256.0,34927921.05074749,mid_cap,False,True,EDGAR,2026-03-19
XENE,Xenon Pharmaceuticals Inc.,NASDAQ,35202010,Pharmaceuticals,3239368192.0,91151621.59748459,mid_cap,False,True,EDGAR,2026-03-19
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,3146318848.0,31804016.46974055,mid_cap,True,True,EDGAR,2026-03-19
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,35201010,Biotechnology,3112867584.0,44011803.624259695,mid_cap,False,True,EDGAR,2026-03-19
DNLI,Denali Therapeutics Inc.,NASDAQ,35201010,Biotechnology,3062265600.0,32059958.755685106,mid_cap,True,True,EDGAR,2026-03-19
EWTX,"Edgewise Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2980511488.0,26221447.133363977,mid_cap,False,True,EDGAR,2026-03-19
CPRX,"Catalyst Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,2973250560.0,29439810.995779548,mid_cap,True,False,EDGAR,2026-03-19
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2972460032.0,35112864.94555823,mid_cap,True,True,EDGAR,2026-03-19
IDYA,"IDEAYA Biosciences, Inc.",NASDAQ,35202010,Pharmaceuticals,2911912960.0,28147234.32823893,mid_cap,True,True,EDGAR,2026-03-19
VRDN,"Viridian Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2892956928.0,37145434.949469246,mid_cap,True,False,EDGAR,2026-03-19
TWST,Twist Bioscience Corporation,NASDAQ,35201010,Biotechnology,2872146944.0,61150365.69804764,mid_cap,True,True,EDGAR,2026-03-19
DNTH,"Dianthus Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2822467840.0,74713232.29039815,mid_cap,True,False,EDGAR,2026-03-19
VERA,"Vera Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2781086976.0,44810754.852231346,mid_cap,True,True,EDGAR,2026-03-19
RCUS,"Arcus Biosciences, Inc.",NYSE,35202010,Pharmaceuticals,2733782016.0,24853238.222765096,mid_cap,True,True,EDGAR,2026-03-19
BEAM,Beam Therapeutics Inc.,NASDAQ,35201010,Biotechnology,2690023424.0,49350290.84598363,mid_cap,True,True,EDGAR,2026-03-19
VCYT,"Veracyte, Inc.",NASDAQ,35203010,Life Science Tools & Services,2689667584.0,32708101.928009033,mid_cap,True,True,ETF,2026-03-19
TXG,"10x Genomics, Inc.",NASDAQ,,,2658524416.0,52608027.78352687,mid_cap,False,True,ETF,2026-03-19
APLS,"Apellis Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,2569381376.0,44175469.75401052,mid_cap,True,True,EDGAR,2026-03-19
TVTX,"Travere Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2504358144.0,39195224.22042008,mid_cap,True,True,EDGAR,2026-03-19
WVE,Wave Life Sciences Ltd.,NASDAQ,35202010,Pharmaceuticals,2469773312.0,33141650.257814217,mid_cap,False,True,EDGAR,2026-03-19
DYN,"Dyne Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2443439360.0,38604432.34623794,mid_cap,True,True,EDGAR,2026-03-19
IRON,"Disc Medicine, Inc.",NASDAQ,35202010,Pharmaceuticals,2330435072.0,55210237.7205925,mid_cap,True,True,EDGAR,2026-03-19
IMNM,"Immunome, Inc.",NASDAQ,35202010,Pharmaceuticals,2314834176.0,24009937.572028287,mid_cap,True,False,EDGAR,2026-03-19
ADPT,Adaptive Biotechnologies Corpor,NASDAQ,35201010,Biotechnology,2285856512.0,31611948.04592864,mid_cap,False,True,EDGAR,2026-03-19
TNGX,"Tango Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2279409664.0,51763560.18246015,mid_cap,True,True,EDGAR,2026-03-19
DAWN,"Day One Biopharmaceuticals, Inc",NASDAQ,35202010,Pharmaceuticals,2190427392.0,110913670.52991524,mid_cap,True,True,EDGAR,2026-03-19
GLPG,Galapagos NV,NASDAQ,35202010,Pharmaceuticals,2164059904.0,3681050.6615819293,mid_cap,False,True,EDGAR,2026-03-19
MAZE,"Maze Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,2162006528.0,25486672.820266724,mid_cap,False,True,EDGAR,2026-03-19
ZLAB,Zai Lab Limited,NASDAQ,35202010,Pharmaceuticals,2158600704.0,12051122.755898476,mid_cap,False,True,EDGAR,2026-03-19
SLNO,"Soleno Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2125842816.0,57017473.012394205,mid_cap,True,False,EDGAR,2026-03-19
BCRX,"BioCryst Pharmaceuticals, Inc.",NASDAQ,35201010,Biotechnology,2123027328.0,42381883.81005827,mid_cap,True,True,EDGAR,2026-03-19
IOVA,"Iovance Biotherapeutics, Inc.",NASDAQ,35201010,Biotechnology,2105123840.0,70914362.87002568,mid_cap,True,True,EDGAR,2026-03-19
MLYS,"Mineralys Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2101957120.0,34560979.14436576,mid_cap,True,True,EDGAR,2026-03-19
MESO,Mesoblast Limited,NASDAQ,35201010,Biotechnology,2097115648.0,4122413.071301333,mid_cap,False,True,EDGAR,2026-03-19
RARE,Ultragenyx Pharmaceutical Inc.,NASDAQ,35202010,Pharmaceuticals,2055798784.0,46750449.56023992,mid_cap,True,True,EDGAR,2026-03-19
GRAL,"GRAIL, Inc.",NASDAQ,35203010,Life Science Tools & Services,2025844224.0,104108840.20859171,mid_cap,True,True,ETF,2026-03-19
STOK,"Stoke Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,2016521088.0,26159857.38443006,mid_cap,True,True,EDGAR,2026-03-19
CLDX,"Celldex Therapeutics, Inc.",NASDAQ,35203010,Life Science Tools & Services,1953056512.0,25985428.180600483,small_cap,True,False,EDGAR,2026-03-19
SNDX,"Syndax Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1946587008.0,29230082.91046804,small_cap,True,True,EDGAR,2026-03-19
AUPH,Aurinia Pharmaceuticals Inc,NASDAQ,35202010,Pharmaceuticals,1904144384.0,13873480.069500605,small_cap,False,True,EDGAR,2026-03-19
TYRA,"Tyra Biosciences, Inc.",NASDAQ,35202010,Pharmaceuticals,1880298880.0,37763522.16172371,small_cap,True,True,EDGAR,2026-03-19
ZYME,Zymeworks Inc.,NASDAQ,35202010,Pharmaceuticals,1833320576.0,16737996.258528264,small_cap,False,True,EDGAR,2026-03-19
RXRX,"Recursion Pharmaceuticals, Inc.",NASDAQ,35201010,Biotechnology,1800962816.0,67787898.96011911,small_cap,True,True,EDGAR,2026-03-19
RLAY,"Relay Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,1767598336.0,24433456.4404761,small_cap,True,True,EDGAR,2026-03-19
ELVN,"Enliven Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1751339264.0,21301874.65427907,small_cap,False,True,EDGAR,2026-03-19
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1744405120.0,41973338.606051,small_cap,True,True,EDGAR,2026-03-19
OLMA,"Olema Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1725843072.0,37014974.6628994,small_cap,True,True,EDGAR,2026-03-19
TRVI,"Trevi Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1706743168.0,14728094.482880052,small_cap,False,True,EDGAR,2026-03-19
DFTX,"Definium Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1706196736.0,26542528.35758972,small_cap,False,True,EDGAR,2026-03-19
VCEL,Vericel Corporation,NASDAQ,35201010,Biotechnology,1704632320.0,17867940.667468645,small_cap,True,True,EDGAR,2026-03-19
PHVS,Pharvaris N.V.,NASDAQ,35202010,Pharmaceuticals,1685048320.0,3320265.858881569,small_cap,False,True,EDGAR,2026-03-19
IMCR,Immunocore Holdings plc,NASDAQ,35201010,Biotechnology,1677753728.0,12556529.151304627,small_cap,False,True,EDGAR,2026-03-19
NVAX,"Novavax, Inc.",NASDAQ,35201010,Biotechnology,1629359488.0,47160102.47883727,small_cap,True,True,EDGAR,2026-03-19
AGIO,"Agios Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1608355200.0,22666104.934080187,small_cap,True,True,EDGAR,2026-03-19
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1594358144.0,15971882.13844935,small_cap,True,True,EDGAR,2026-03-19
PVLA,"Palvella Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1591534464.0,43255752.46271642,small_cap,True,False,EDGAR,2026-03-19
NTLA,"Intellia Therapeutics, Inc.",NASDAQ,35203010,Life Science Tools & Services,1590077568.0,51923402.708101116,small_cap,True,True,EDGAR,2026-03-19
NUVB,Nuvation Bio Inc.,NYSE,35202010,Pharmaceuticals,1585604608.0,26974584.50280911,small_cap,False,True,EDGAR,2026-03-19
SION,"Sionna Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1584321920.0,9955600.733356731,small_cap,True,True,EDGAR,2026-03-19
NRIX,"Nurix Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1550872576.0,13597207.711605009,small_cap,True,True,EDGAR,2026-03-19
ANAB,"AnaptysBio, Inc.",NASDAQ,35202010,Pharmaceuticals,1550683136.0,30887661.425654095,small_cap,True,True,EDGAR,2026-03-19
ORIC,"Oric Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1533941120.0,18863781.643533867,small_cap,True,True,EDGAR,2026-03-19
AMLX,"Amylyx Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1521550080.0,12566503.312760226,small_cap,False,True,EDGAR,2026-03-19
ARDX,"Ardelyx, Inc.",NASDAQ,35202010,Pharmaceuticals,1520534016.0,24808311.70867901,small_cap,True,False,EDGAR,2026-03-19
KOD,Kodiak Sciences Inc,NASDAQ,35201010,Biotechnology,1517053440.0,14750537.28211371,small_cap,True,True,EDGAR,2026-03-19
VIR,"Vir Biotechnology, Inc.",NASDAQ,35201010,Biotechnology,1504062592.0,47225643.33317229,small_cap,True,True,EDGAR,2026-03-19
NVCR,NovoCure Limited,NASDAQ,,,1483878912.0,32986787.32750613,small_cap,False,True,ETF,2026-03-19
RAPP,"Rapport Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,1441749376.0,9584422.50574735,small_cap,False,True,EDGAR,2026-03-19
MBX,"MBX Biosciences, Inc.",NASDAQ,35202010,Pharmaceuticals,1369969280.0,18763996.59595871,small_cap,False,True,EDGAR,2026-03-19
ZBIO,"Zenas BioPharma, Inc.",NASDAQ,35202010,Pharmaceuticals,1360230144.0,16515142.396986326,small_cap,False,True,EDGAR,2026-03-19
GLUE,"Monte Rosa Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,1351784064.0,17917603.835809454,small_cap,True,True,EDGAR,2026-03-19
CRVS,"Corvus Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1327717248.0,22357955.240426064,small_cap,True,True,EDGAR,2026-03-19
BHVN,Biohaven Ltd.,NYSE,35202010,Pharmaceuticals,1312196352.0,25045463.117413457,small_cap,True,True,EDGAR,2026-03-19
MRVI,"Maravai LifeSciences Holdings, ",NASDAQ,35202010,Pharmaceuticals,1305517184.0,4729455.434257602,small_cap,False,True,EDGAR,2026-03-19
SEPN,"Septerna, Inc.",NASDAQ,35202010,Pharmaceuticals,1285243136.0,8854079.971884917,small_cap,False,True,EDGAR,2026-03-19
ALVO,Alvotech,NASDAQ,35201010,Biotechnology,1255783808.0,2574398.0840406814,small_cap,False,True,EDGAR,2026-03-19
TSHA,"Taysha Gene Therapies, Inc.",NASDAQ,35201010,Biotechnology,1250441856.0,11499821.623661455,small_cap,True,True,EDGAR,2026-03-19
ATAI,AtaiBeckley Inc.,NASDAQ,35202010,Pharmaceuticals,1240377856.0,18621137.32142447,small_cap,False,True,EDGAR,2026-03-19
PGEN,"Precigen, Inc.",NASDAQ,35202010,Pharmaceuticals,1171159168.0,17447780.723444413,small_cap,True,True,EDGAR,2026-03-19
SVRA,"Savara, Inc.",NASDAQ,35202010,Pharmaceuticals,1076344832.0,8672991.677078819,small_cap,True,True,EDGAR,2026-03-19
ABCL,AbCellera Biologics Inc.,NASDAQ,35202010,Pharmaceuticals,1041356224.0,12595017.1799469,small_cap,False,True,EDGAR,2026-03-19
BCAX,Bicara Therapeutics Inc.,NASDAQ,35202010,Pharmaceuticals,1007987904.0,9553173.645214844,small_cap,True,True,EDGAR,2026-03-19
INBX,"Inhibrx Biosciences, Inc.",NASDAQ,35201010,Biotechnology,1007590144.0,12765475.2700826,small_cap,True,True,EDGAR,2026-03-19
GHRS,GH Research PLC,NASDAQ,35202010,Pharmaceuticals,989989184.0,3517684.0179976146,small_cap,False,True,EDGAR,2026-03-19
GERN,Geron Corporation,NASDAQ,35202010,Pharmaceuticals,986258880.0,30041913.561461996,small_cap,True,True,EDGAR,2026-03-19
CMPX,"Compass Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,980909440.0,11567810.549651051,small_cap,True,False,EDGAR,2026-03-19
AVBP,"ArriVent BioPharma, Inc.",NASDAQ,35202010,Pharmaceuticals,977129792.0,12516963.922009023,small_cap,True,True,EDGAR,2026-03-19
URGN,UroGen Pharma Ltd.,NASDAQ,35202010,Pharmaceuticals,954667392.0,17626107.1612559,small_cap,False,True,EDGAR,2026-03-19
CDNA,"CareDx, Inc.",NASDAQ,35203010,Life Science Tools & Services,952230080.0,12086310.79275767,small_cap,True,True,ETF,2026-03-19
CGEM,"Cullinan Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,933109504.0,11029528.52132953,small_cap,True,True,EDGAR,2026-03-19
OPK,"Opko Health, Inc.",NASDAQ,35202010,Pharmaceuticals,902049024.0,2742678.782597347,small_cap,False,True,EDGAR,2026-03-19
SPRY,"ARS Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,900510784.0,10368821.978475697,small_cap,True,True,EDGAR,2026-03-19
FTRE,Fortrea Holdings Inc.,NASDAQ,35201010,Biotechnology,898534976.0,23025589.904963493,small_cap,False,True,ETF,2026-03-19
QURE,uniQure N.V.,NASDAQ,35202010,Pharmaceuticals,889331904.0,74780927.09204648,small_cap,True,True,EDGAR,2026-03-19
ABUS,Arbutus Biopharma Corporation,NASDAQ,35202010,Pharmaceuticals,877959168.0,11103924.613760948,small_cap,True,True,EDGAR,2026-03-19
ARVN,"Arvinas, Inc.",NASDAQ,35202010,Pharmaceuticals,872487040.0,10773738.401648235,small_cap,False,True,EDGAR,2026-03-19
BIOA,"BioAge Labs, Inc.",NASDAQ,35202010,Pharmaceuticals,847992704.0,11618163.989687601,small_cap,False,True,EDGAR,2026-03-19
PHAT,"Phathom Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,843146176.0,12296739.285924308,small_cap,False,True,EDGAR,2026-03-19
JANX,"Janux Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,840997632.0,13183334.750829633,small_cap,True,True,EDGAR,2026-03-19
SANA,"Sana Biotechnology, Inc.",NASDAQ,35201010,Biotechnology,835057728.0,8599743.630290858,small_cap,True,True,EDGAR,2026-03-19
BBOT,BridgeBio Oncology Therapeutics,NASDAQ,35202010,Pharmaceuticals,833082176.0,2707574.869274775,small_cap,False,True,EDGAR,2026-03-19
XNCR,"Xencor, Inc.",NASDAQ,35202010,Pharmaceuticals,829093376.0,8594554.364561971,small_cap,True,True,EDGAR,2026-03-19
KALV,"KalVista Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,820113600.0,13293863.257466253,small_cap,True,True,EDGAR,2026-03-19
CSTL,"Castle Biosciences, Inc.",NASDAQ,35203010,Life Science Tools & Services,806310144.0,13435675.44647541,small_cap,False,True,ETF,2026-03-19
MNKD,MannKind Corporation,NASDAQ,35202010,Pharmaceuticals,805682688.0,22761567.311144583,small_cap,True,True,EDGAR,2026-03-19
CTMX,"CytomX Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,793804800.0,51237176.98448709,small_cap,True,True,EDGAR,2026-03-19
KURA,"Kura Oncology, Inc.",NASDAQ,35202010,Pharmaceuticals,778806784.0,13140446.72208058,small_cap,True,True,EDGAR,2026-03-19
ANNX,"Annexon, Inc.",NASDAQ,35202010,Pharmaceuticals,772854656.0,13835632.099551074,small_cap,True,True,EDGAR,2026-03-19
CMPS,COMPASS Pathways Plc - American,NASDAQ,35202010,Pharmaceuticals,745806976.0,31230428.71323986,small_cap,False,True,EDGAR,2026-03-19
PRME,"Prime Medicine, Inc.",NASDAQ,35201010,Biotechnology,722042624.0,10697408.98580582,small_cap,True,True,EDGAR,2026-03-19
PSNL,"Personalis, Inc.",NASDAQ,35203010,Life Science Tools & Services,696226112.0,12094128.46997118,small_cap,False,True,ETF,2026-03-19
TBPH,"Theravance Biopharma, Inc.",NASDAQ,35202010,Pharmaceuticals,688891712.0,12491233.512962215,small_cap,False,True,EDGAR,2026-03-19
TECX,"Tectonic Therapeutic, Inc.",NASDAQ,35201010,Biotechnology,674831936.0,13233117.003237406,small_cap,False,True,EDGAR,2026-03-19
MDXG,"MiMedx Group, Inc",NASDAQ,35201010,Biotechnology,668549632.0,4387269.956359037,small_cap,True,False,ETF,2026-03-19
REPL,"Replimune Group, Inc.",NASDAQ,35201010,Biotechnology,664709568.0,11158066.793671226,small_cap,True,True,EDGAR,2026-03-19
ANRO,"Alto Neuroscience, Inc.",NYSE,35202010,Pharmaceuticals,649907776.0,5187280.386623383,small_cap,False,True,EDGAR,2026-03-19
DSGN,"Design Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,573625024.0,2570269.995413844,small_cap,False,True,EDGAR,2026-03-19
IRWD,"Ironwood Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,569888832.0,12466752.94555982,small_cap,True,True,EDGAR,2026-03-19
MGTX,MeiraGTx Holdings plc,NASDAQ,35201010,Biotechnology,564241152.0,2754742.831757752,small_cap,False,True,EDGAR,2026-03-19
CATX,"Perspective Therapeutics, Inc.",AMEX,35202010,Pharmaceuticals,563305152.0,9356697.607297214,small_cap,False,True,EDGAR,2026-03-19
